animal_id	studbook_id	name	taxonomic_code	species	sex	birth_date	birth_type	litter_size	death_date	mother_id	mother_name	mother_taxonomic_code	mother_species	mother_birth_date	father_id	father_name	father_taxonomic_code	father_species	father_birth_date
6716	1216	Evelyn (Develyn)	EMON	Mongoose lemur	M	1997-05-19	captive	NA	NA	6445	Marta	EMON	Mongoose lemur	1991-06-17	6418	Carlos	EMON	Mongoose lemur	1991-04-10
6717	1219	Paco	EMON	Mongoose lemur	M	1997-06-26	captive	1	2017-04-05	5952	Concepcion	EMON	Mongoose lemur	1984-10-15	6344	Julio	EMON	Mongoose lemur	1990-03-19
6718	175	Pulchra-A	PCOQ	Coquerel's sifaka	F	1997-11-21	captive	NA	1997-11-24	6517	Pulchra	PCOQ	Coquerel's sifaka	1993-02-28	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
6719	1382	Hale	VVV	Black-and-white ruffed lemur	F	1993-05-02	captive	NA	2003-09-25	oi_M92017	NA	NA	NA	NA	oi_0790	NA	NA	NA	NA
672	183	Junia	CMED	Fat-tailed dwarf lemur	F	1981-08-07	captive	2	NA	649	Eunice	CMED	Fat-tailed dwarf lemur	1979-09-04	multiple possibilities (3)	NA	NA	NA	NA
6720	865	Bopp	VVV	Black-and-white ruffed lemur	M	1988-05-20	captive	NA	2000-04-28	oi_2469	NA	NA	NA	NA	oi_2468	NA	NA	NA	NA
6721	141	Kali	DMAD	Aye-aye	F	1998-01-06	captive	1	NA	6452	Endora	DMAD	Aye-aye	1983-12-04	6201	Nosferatu	DMAD	Aye-aye	1985-12-18
6722	1212	Selena	EMON	Mongoose lemur	F	1997-06-11	captive	NA	NA	6218	Ana	EMON	Mongoose lemur	1988-04-02	6432	Che	EMON	Mongoose lemur	1991-05-04
6723	176	Livia Ii	PCOQ	Coquerel's sifaka	F	1998-01-31	captive	1	2004-06-24	6110	Marcella	PCOQ	Coquerel's sifaka	1984-07-01	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6724	177	Eugenius	PCOQ	Coquerel's sifaka	M	1998-02-07	captive	1	1999-07-14	6538	Drusilla	PCOQ	Coquerel's sifaka	1993-04-06	6518	Julian	PCOQ	Coquerel's sifaka	1993-03-04
6725	142	Usher (Marvin)	DMAD	Aye-aye	M	1998-02-08	captive	1	2008-11-13	6454	Morticia	DMAD	Aye-aye	1988-11-30	6202	Poe	DMAD	Aye-aye	1986-12-19
6726	1215	Toby	EMON	Mongoose lemur	M	1997-04-24	captive	NA	NA	6444	Clara	EMON	Mongoose lemur	1991-06-17	6425	Alejandro	EMON	Mongoose lemur	1991-04-15
6727	178	Antonia	PCOQ	Coquerel's sifaka	F	1998-02-22	captive	1	2017-05-23	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	6450	Valentinian	PCOQ	Coquerel's sifaka	1991-11-02
6728	179	Lucia-B	PCOQ	Coquerel's sifaka	F	1998-02-23	captive	1	1998-03-03	6273	Lucia	PCOQ	Coquerel's sifaka	1989-03-15	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
673	184	Cornelius	CMED	Fat-tailed dwarf lemur	M	1981-08-22	captive	1	1981-11-19	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6730	76	Nonami	ECOR	Crowned lemur	M	1998-04-08	captive	NA	2018-01-29	6601	Sesostris	ECOR	Crowned lemur	1994-05-30	6597	Amenhotep	ECOR	Crowned lemur	1994-05-05
6731	1221	Alec	EMON	Mongoose lemur	M	1998-04-16	captive	NA	2006-11-19	6502	Diabla	EMON	Mongoose lemur	1992-05-25	6321	Mario	EMON	Mongoose lemur	1989-06-01
6732	1170	Dawn	VVV	Black-and-white ruffed lemur	F	1991-05-01	captive	NA	NA	oi_05717	NA	NA	NA	NA	oi_05716	NA	NA	NA	NA
6733	1171	Jupiter Ii	VVV	Black-and-white ruffed lemur	F	1991-05-01	captive	NA	2000-11-01	oi_05717	NA	NA	NA	NA	oi_05716	NA	NA	NA	NA
6734	741	Moon	VRUB	Red ruffed lemur	F	1998-04-19	captive	NA	NA	oi_97M001	NA	NA	NA	NA	6592	Chamaeleon	VRUB	Red ruffed lemur	1994-05-02
6735	742	Dweezil	VRUB	Red ruffed lemur	M	1998-04-19	captive	NA	NA	oi_97M001	NA	NA	NA	NA	6592	Chamaeleon	VRUB	Red ruffed lemur	1994-05-02
6736	1969	Hale-A	VVV	Black-and-white ruffed lemur	F	1998-06-10	captive	1	1998-06-10	6719	Hale	VVV	Black-and-white ruffed lemur	1993-05-02	6720	Bopp	VVV	Black-and-white ruffed lemur	1988-05-20
6737	148	Warlock	DMAD	Aye-aye	M	1998-06-16	captive	1	NA	6453	Ozma	DMAD	Aye-aye	1985-10-11	6451	Mephistopheles	DMAD	Aye-aye	1981-10-08
6738	180	Pulchra-B	PCOQ	Coquerel's sifaka	F	1998-06-19	captive	NA	1998-06-21	6517	Pulchra	PCOQ	Coquerel's sifaka	1993-02-28	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
6739	1026	Bruce	VVV	Black-and-white ruffed lemur	M	1990-04-10	captive	NA	2015-09-15	oi_1125	NA	NA	NA	NA	oi_003278	NA	NA	NA	NA
674	146	Felix	CMED	Fat-tailed dwarf lemur	M	1978-07-28	captive	NA	1996-06-12	608	Leah	CMED	Fat-tailed dwarf lemur	1973-04-23	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
6740	743	Moon Ii	VRUB	Red ruffed lemur	F	1998-06-03	captive	NA	2013-12-12	6437	Aludra	VRUB	Red ruffed lemur	1991-05-20	6446	Toros	VRUB	Red ruffed lemur	1991-06-17
6741	182	Caligula	PCOQ	Coquerel's sifaka	M	1998-12-19	captive	1	NA	6273	Lucia	PCOQ	Coquerel's sifaka	1989-03-15	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
6742	1222	NA	EMON	Mongoose lemur	F	1998-05-09	captive	NA	NA	6218	Ana	EMON	Mongoose lemur	1988-04-02	6432	Che	EMON	Mongoose lemur	1991-05-04
6743	183	Pia	PCOQ	Coquerel's sifaka	F	1999-02-15	captive	1	2018-10-17	6110	Marcella	PCOQ	Coquerel's sifaka	1984-07-01	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6744	184	Rupillia	PCOQ	Coquerel's sifaka	F	1999-02-16	captive	1	NA	6108	Flavia	PCOQ	Coquerel's sifaka	1982-07-01	597	Nigel	PCOQ	Coquerel's sifaka	1972-02-10
6745	107	Anthony	EFLA	Blue-eyed black lemur	M	1998-03-09	captive	NA	NA	6569	Kidman	EFLA	Blue-eyed black lemur	1994-03-15	6627	Gibson	EFLA	Blue-eyed black lemur	1995-04-05
6746	111	Judy	EFLA	Blue-eyed black lemur	F	1998-04-22	captive	NA	1999-04-27	6233	Garland	EFLA	Blue-eyed black lemur	1988-04-22	6187	Garfield	EFLA	Blue-eyed black lemur	1987-05-12
6747	185	Phillip The Arab	PCOQ	Coquerel's sifaka	M	1999-02-24	captive	1	2014-10-09	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	6450	Valentinian	PCOQ	Coquerel's sifaka	1991-11-02
6748	115	Goldie	EFLA	Blue-eyed black lemur	F	1999-03-25	captive	NA	2004-02-29	6042	Bacall	EFLA	Blue-eyed black lemur	1983-10-01	6409	Cagney	EFLA	Blue-eyed black lemur	1991-03-30
6749	118	Monroe-C	EFLA	Blue-eyed black lemur	M	1999-04-18	captive	1	1999-04-18	6394	Monroe	EFLA	Blue-eyed black lemur	1988-11-01	6407	Olivier	EFLA	Blue-eyed black lemur	1991-03-28
675	145	Iscariot	CMED	Fat-tailed dwarf lemur	M	1978-07-28	captive	NA	1983-04-03	608	Leah	CMED	Fat-tailed dwarf lemur	1973-04-23	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
6750	1974	Kintana	VVV	Black-and-white ruffed lemur	M	1999-05-07	captive	1	NA	6719	Hale	VVV	Black-and-white ruffed lemur	1993-05-02	6720	Bopp	VVV	Black-and-white ruffed lemur	1988-05-20
6751	747	Rastoban	VRUB	Red ruffed lemur	M	1999-05-17	captive	2	NA	6203	Star	VRUB	Red ruffed lemur	1984-10-01	6241	Tromdenus	VRUB	Red ruffed lemur	1988-04-30
6752	748	Kornephoros	VRUB	Red ruffed lemur	M	1999-05-17	captive	2	2017-12-22	6203	Star	VRUB	Red ruffed lemur	1984-10-01	6241	Tromdenus	VRUB	Red ruffed lemur	1988-04-30
6753	126	Hopi-A	ERUB	Red-bellied lemur	M	1999-06-23	captive	1	1999-06-23	6338	Hopi	ERUB	Red-bellied lemur	1990-03-01	6488	Iroquois	ERUB	Red-bellied lemur	1992-04-29
6754	119	Tarantino	EFLA	Blue-eyed black lemur	M	1999-04-23	captive	NA	NA	6395	Lamour	EFLA	Blue-eyed black lemur	1989-11-01	6626	Newman	EFLA	Blue-eyed black lemur	1995-04-01
6755	127	Winnebago-A	ERUB	Red-bellied lemur	F	1999-10-24	captive	1	1999-10-24	6603	Winnebago	ERUB	Red-bellied lemur	1994-06-03	6431	Eno	ERUB	Red-bellied lemur	1991-04-30
6756	186	Martin	PCOQ	Coquerel's sifaka	M	1999-12-21	captive	NA	2002-08-09	6517	Pulchra	PCOQ	Coquerel's sifaka	1993-02-28	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
6757	187	Zeno	PCOQ	Coquerel's sifaka	M	2000-02-02	captive	1	2011-10-15	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	6610	Nero	PCOQ	Coquerel's sifaka	1994-12-04
6758	188	Eudoxia	PCOQ	Coquerel's sifaka	F	2000-02-11	captive	1	2017-01-10	6538	Drusilla	PCOQ	Coquerel's sifaka	1993-04-06	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6759	189	Marius	PCOQ	Coquerel's sifaka	M	2000-02-18	captive	1	2004-07-15	6110	Marcella	PCOQ	Coquerel's sifaka	1984-07-01	6518	Julian	PCOQ	Coquerel's sifaka	1993-03-04
676	148	Rhoda	CMED	Fat-tailed dwarf lemur	F	1979-05-23	captive	NA	1998-01-07	608	Leah	CMED	Fat-tailed dwarf lemur	1973-04-23	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
6760	2976	Katina-E	LCAT	Ring-tailed lemur	M	2000-03-17	captive	2	2000-04-11	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	6435	Gelon	LCAT	Ring-tailed lemur	1991-05-13
6761	2977	Dorieus	LCAT	Ring-tailed lemur	F	2000-03-17	captive	2	2019-01-08	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	6435	Gelon	LCAT	Ring-tailed lemur	1991-05-13
6762	121	Kilmer	EFLA	Blue-eyed black lemur	M	2000-03-20	captive	1	NA	6041	Hepburn	EFLA	Blue-eyed black lemur	1983-10-01	6698	Travolta	EFLA	Blue-eyed black lemur	1997-03-15
6763	2980	Priam	LCAT	Ring-tailed lemur	F	2000-03-22	captive	1	2004-09-27	6280	Ninna	LCAT	Ring-tailed lemur	1989-03-15	6435	Gelon	LCAT	Ring-tailed lemur	1991-05-13
6764	2989	Myrto Ii	LCAT	Ring-tailed lemur	M	2000-03-26	captive	2	2013-09-30	5847	Corinna	LCAT	Ring-tailed lemur	1984-03-16	6435	Gelon	LCAT	Ring-tailed lemur	1991-05-13
6765	2990	Charias	LCAT	Ring-tailed lemur	F	2000-03-26	captive	2	2006-04-14	5847	Corinna	LCAT	Ring-tailed lemur	1984-03-16	6435	Gelon	LCAT	Ring-tailed lemur	1991-05-13
6766	2065	Tany	VVV	Black-and-white ruffed lemur	M	2000-05-13	captive	2	NA	6719	Hale	VVV	Black-and-white ruffed lemur	1993-05-02	6720	Bopp	VVV	Black-and-white ruffed lemur	1988-05-20
6767	2066	Masoandro	VVV	Black-and-white ruffed lemur	M	2000-05-13	captive	2	NA	6719	Hale	VVV	Black-and-white ruffed lemur	1993-05-02	6720	Bopp	VVV	Black-and-white ruffed lemur	1988-05-20
6768	122	Lovett	EFLA	Blue-eyed black lemur	M	2000-09-24	captive	NA	2004-10-25	6395	Lamour	EFLA	Blue-eyed black lemur	1989-11-01	6626	Newman	EFLA	Blue-eyed black lemur	1995-04-01
6769	304	Flip	VRUB	Red ruffed lemur	F	1988-06-03	captive	NA	2006-04-16	oi_526	NA	NA	NA	NA	oi_527	NA	NA	NA	NA
677	186	Rhoda-A	CMED	Fat-tailed dwarf lemur	M	1982-04-26	captive	2	1982-04-26	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6770	190	Chris	PCOQ	Coquerel's sifaka	F	2000-12-04	captive	NA	NA	6517	Pulchra	PCOQ	Coquerel's sifaka	1993-02-28	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
6771	156	Ardrey-A	DMAD	Aye-aye	M	2000-12-15	captive	1	2000-12-20	6674	Ardrey	DMAD	Aye-aye	1996-04-15	6201	Nosferatu	DMAD	Aye-aye	1985-12-18
6772	157	Tolkein	DMAD	Aye-aye	M	2001-01-07	captive	1	NA	6454	Morticia	DMAD	Aye-aye	1988-11-30	6202	Poe	DMAD	Aye-aye	1986-12-19
6773	78	Kip	ECOR	Crowned lemur	M	2000-04-05	captive	NA	NA	6601	Sesostris	ECOR	Crowned lemur	1994-05-30	6597	Amenhotep	ECOR	Crowned lemur	1994-05-05
6774	191	Brutus	PCOQ	Coquerel's sifaka	M	2001-02-28	captive	1	2011-06-02	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6775	79	Rollo	ECOR	Crowned lemur	F	2001-03-02	captive	NA	2009-07-03	6601	Sesostris	ECOR	Crowned lemur	1994-05-30	6597	Amenhotep	ECOR	Crowned lemur	1994-05-05
6776	132	Quinn	EFLA	Blue-eyed black lemur	M	2001-03-09	captive	1	NA	6393	Garbo	EFLA	Blue-eyed black lemur	1987-11-01	6039	Bogart	EFLA	Blue-eyed black lemur	1983-10-01
6777	192	Zenobia	PCOQ	Coquerel's sifaka	F	2001-03-11	captive	1	NA	6690	Faustina	PCOQ	Coquerel's sifaka	1996-12-08	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
6778	133	Foster-A	EFLA	Blue-eyed black lemur	M	2001-03-13	captive	1	2001-03-14	6657	Foster	EFLA	Blue-eyed black lemur	1996-03-14	6039	Bogart	EFLA	Blue-eyed black lemur	1983-10-01
6779	937	Hedy	VRUB	Red ruffed lemur	F	2001-03-23	captive	NA	NA	oi_97M001	NA	NA	NA	NA	6592	Chamaeleon	VRUB	Red ruffed lemur	1994-05-02
678	185	Lois	CMED	Fat-tailed dwarf lemur	F	1982-04-26	captive	2	1993-09-14	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6780	193	Quietus	PCOQ	Coquerel's sifaka	M	2001-05-04	captive	1	2003-08-10	6538	Drusilla	PCOQ	Coquerel's sifaka	1993-04-06	597	Nigel	PCOQ	Coquerel's sifaka	1972-02-10
6781	942	Pyxis Ii-A	VRUB	Red ruffed lemur	NA	2001-05-16	captive	2	2001-05-17	6633	Pyxis Ii	VRUB	Red ruffed lemur	1995-04-29	6684	Hunter	VRUB	Red ruffed lemur	1996-05-17
6782	943	Pyxis Ii-B	VRUB	Red ruffed lemur	NA	2001-05-16	captive	2	2001-05-17	6633	Pyxis Ii	VRUB	Red ruffed lemur	1995-04-29	6684	Hunter	VRUB	Red ruffed lemur	1996-05-17
6783	134	Willie	EFLA	Blue-eyed black lemur	M	2001-05-30	captive	NA	NA	6395	Lamour	EFLA	Blue-eyed black lemur	1989-11-01	6626	Newman	EFLA	Blue-eyed black lemur	1995-04-01
6784	804	Deva	VRUB	Red ruffed lemur	F	2000-03-24	captive	NA	NA	6493	Murzim	VRUB	Red ruffed lemur	1992-05-08	6590	Minias	VRUB	Red ruffed lemur	1994-04-26
6785	802	Tsard	VRUB	Red ruffed lemur	M	2000-03-24	captive	NA	2008-06-03	6493	Murzim	VRUB	Red ruffed lemur	1992-05-08	6590	Minias	VRUB	Red ruffed lemur	1994-04-26
6786	158	Lucrezia	DMAD	Aye-aye	F	2001-07-30	captive	1	NA	6452	Endora	DMAD	Aye-aye	1983-12-04	6201	Nosferatu	DMAD	Aye-aye	1985-12-18
6787	159	Salem	DMAD	Aye-aye	F	2001-09-05	captive	1	NA	6674	Ardrey	DMAD	Aye-aye	1996-04-15	6201	Nosferatu	DMAD	Aye-aye	1985-12-18
6788	160	Ozony Avelo	DMAD	Aye-aye	M	2001-10-25	captive	1	2015-01-19	6453	Ozma	DMAD	Aye-aye	1985-10-11	6451	Mephistopheles	DMAD	Aye-aye	1981-10-08
6789	194	Dean	PCOQ	Coquerel's sifaka	M	2001-12-01	captive	NA	NA	6517	Pulchra	PCOQ	Coquerel's sifaka	1993-02-28	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
679	187	Dias-J	CMED	Fat-tailed dwarf lemur	F	1982-07-17	captive	4	1982-07-17	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
6790	195	Leo	PCOQ	Coquerel's sifaka	M	2001-12-26	captive	1	2011-06-27	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6791	135	Buddy	EFLA	Blue-eyed black lemur	M	2002-01-24	captive	NA	NA	6395	Lamour	EFLA	Blue-eyed black lemur	1989-11-01	6626	Newman	EFLA	Blue-eyed black lemur	1995-04-01
6792	196	Faustina-A	PCOQ	Coquerel's sifaka	F	2002-02-26	captive	NA	2002-02-28	6690	Faustina	PCOQ	Coquerel's sifaka	1996-12-08	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
6793	136	Witherspoon	EFLA	Blue-eyed black lemur	F	2002-03-04	captive	1	2006-01-06	6657	Foster	EFLA	Blue-eyed black lemur	1996-03-14	6039	Bogart	EFLA	Blue-eyed black lemur	1983-10-01
6794	197	Flavia-D	PCOQ	Coquerel's sifaka	F	2002-03-12	captive	1	2002-03-15	6108	Flavia	PCOQ	Coquerel's sifaka	1982-07-01	6610	Nero	PCOQ	Coquerel's sifaka	1994-12-04
6795	3125	Cyrus	LCAT	Ring-tailed lemur	M	2002-03-29	captive	2	NA	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	6688	Thrason	LCAT	Ring-tailed lemur	1996-05-29
6796	3126	Artemesia	LCAT	Ring-tailed lemur	F	2002-03-29	captive	2	NA	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	6688	Thrason	LCAT	Ring-tailed lemur	1996-05-29
6797	198	Gratian	PCOQ	Coquerel's sifaka	M	2002-04-14	captive	1	NA	6538	Drusilla	PCOQ	Coquerel's sifaka	1993-04-06	597	Nigel	PCOQ	Coquerel's sifaka	1972-02-10
6798	1546	Florette-B	ECOL	Collared brown lemur	F	2002-04-14	captive	2	2002-04-15	6362	Florette	ECOL	Collared brown lemur	1990-04-02	5919	Alphonse	ECOL	Collared brown lemur	1981-10-01
6799	1542	Florette-A	ECOL	Collared brown lemur	F	2002-04-14	captive	2	2002-04-14	6362	Florette	ECOL	Collared brown lemur	1990-04-02	5919	Alphonse	ECOL	Collared brown lemur	1981-10-01
680	188	Dias-K	CMED	Fat-tailed dwarf lemur	M	1982-07-17	captive	4	1982-07-17	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
6800	83	Tasherit	ECOR	Crowned lemur	F	2002-04-15	captive	NA	NA	6681	Huny	ECOR	Crowned lemur	1996-05-01	multiple possibilities (2)	NA	NA	NA	NA
6801	1252	Alejandro Ii	EMON	Mongoose lemur	M	2002-04-18	captive	NA	2007-09-27	6646	Christina	EMON	Mongoose lemur	1995-05-06	6030	Gustavo	EMON	Mongoose lemur	1985-06-21
6802	949	Little Dipper	VRUB	Red ruffed lemur	F	2002-05-26	captive	1	NA	6633	Pyxis Ii	VRUB	Red ruffed lemur	1995-04-29	6684	Hunter	VRUB	Red ruffed lemur	1996-05-17
6803	199	Almirena	PCOQ	Coquerel's sifaka	F	2002-12-23	captive	NA	NA	6517	Pulchra	PCOQ	Coquerel's sifaka	1993-02-28	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
6804	200	Crispus Caesar	PCOQ	Coquerel's sifaka	M	2003-01-07	captive	1	2011-07-03	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6805	201	Faustina-B	PCOQ	Coquerel's sifaka	F	2003-02-12	captive	NA	2003-02-13	6690	Faustina	PCOQ	Coquerel's sifaka	1996-12-08	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
6806	202	Rufus	PCOQ	Coquerel's sifaka	M	2003-02-12	captive	1	2005-05-01	6692	Alexianus	PCOQ	Coquerel's sifaka	1996-12-17	6583	Jovian	PCOQ	Coquerel's sifaka	1994-04-10
6807	203	Theodosius	PCOQ	Coquerel's sifaka	M	2003-03-03	captive	1	2012-11-27	6538	Drusilla	PCOQ	Coquerel's sifaka	1993-04-06	6518	Julian	PCOQ	Coquerel's sifaka	1993-03-04
6808	3228	Molon	LCAT	Ring-tailed lemur	F	2003-03-18	captive	1	2004-10-25	6761	Dorieus	LCAT	Ring-tailed lemur	2000-03-17	6322	Hector	LCAT	Ring-tailed lemur	1989-06-07
6809	159	Foster-B	EFLA	Blue-eyed black lemur	F	2003-03-19	captive	1	2003-03-19	6657	Foster	EFLA	Blue-eyed black lemur	1996-03-14	6039	Bogart	EFLA	Blue-eyed black lemur	1983-10-01
681	189	Dias-L	CMED	Fat-tailed dwarf lemur	NA	1982-07-17	captive	4	1982-07-18	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
6810	161	Sinatra Ii	EFLA	Blue-eyed black lemur	M	2003-03-27	captive	NA	2003-09-07	6569	Kidman	EFLA	Blue-eyed black lemur	1994-03-15	6762	Kilmer	EFLA	Blue-eyed black lemur	2000-03-20
6811	3243	Demonax	LCAT	Ring-tailed lemur	M	2003-04-15	captive	2	NA	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	6322	Hector	LCAT	Ring-tailed lemur	1989-06-07
6812	3244	Magnes	LCAT	Ring-tailed lemur	M	2003-04-15	captive	2	2007-07-28	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	6322	Hector	LCAT	Ring-tailed lemur	1989-06-07
6813	1257	Emilia	EMON	Mongoose lemur	F	2003-05-04	captive	NA	NA	6646	Christina	EMON	Mongoose lemur	1995-05-06	6030	Gustavo	EMON	Mongoose lemur	1985-06-21
6814	958	Simone	VRUB	Red ruffed lemur	F	2003-04-04	captive	NA	2016-08-03	6203	Star	VRUB	Red ruffed lemur	1984-10-01	6241	Tromdenus	VRUB	Red ruffed lemur	1988-04-30
6815	2343	Vintana	VVV	Black-and-white ruffed lemur	M	2003-06-19	captive	NA	NA	oi_6843	NA	NA	NA	NA	5884	Centaurus	VVV	Black-and-white ruffed lemur	1984-04-18
6816	2344	Milofo	VVV	Black-and-white ruffed lemur	M	2003-06-19	captive	NA	NA	oi_6843	NA	NA	NA	NA	5884	Centaurus	VVV	Black-and-white ruffed lemur	1984-04-18
6817	2345	Frodo	VVV	Black-and-white ruffed lemur	M	2003-06-19	captive	NA	NA	oi_6843	NA	NA	NA	NA	5884	Centaurus	VVV	Black-and-white ruffed lemur	1984-04-18
6818	2346	Zombitse	VVV	Black-and-white ruffed lemur	M	2003-06-19	captive	NA	2003-11-17	oi_6843	NA	NA	NA	NA	5884	Centaurus	VVV	Black-and-white ruffed lemur	1984-04-18
6819	204	Luther	PCOQ	Coquerel's sifaka	M	2003-08-29	captive	NA	2018-10-13	6690	Faustina	PCOQ	Coquerel's sifaka	1996-12-08	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
682	190	Dias-M	CMED	Fat-tailed dwarf lemur	NA	1982-07-17	captive	4	1982-07-18	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
6820	168	Sabrina	DMAD	Aye-aye	F	2003-09-26	captive	1	2016-03-29	6454	Morticia	DMAD	Aye-aye	1988-11-30	6202	Poe	DMAD	Aye-aye	1986-12-19
6821	169	Medusa	DMAD	Aye-aye	F	2003-10-14	captive	1	NA	6453	Ozma	DMAD	Aye-aye	1985-10-11	6451	Mephistopheles	DMAD	Aye-aye	1981-10-08
6822	168	Junior	EFLA	Blue-eyed black lemur	M	2003-06-21	captive	NA	2015-01-10	6395	Lamour	EFLA	Blue-eyed black lemur	1989-11-01	6626	Newman	EFLA	Blue-eyed black lemur	1995-04-01
6823	206	Maximus	PCOQ	Coquerel's sifaka	M	2004-01-15	captive	1	2009-07-18	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6824	205	Pulchra-C	PCOQ	Coquerel's sifaka	M	2004-01-12	captive	NA	2004-01-12	6517	Pulchra	PCOQ	Coquerel's sifaka	1993-02-28	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
6825	207	Geta	PCOQ	Coquerel's sifaka	F	2004-02-08	captive	1	2007-05-25	6692	Alexianus	PCOQ	Coquerel's sifaka	1996-12-17	6583	Jovian	PCOQ	Coquerel's sifaka	1994-04-10
6826	86	Travis	ECOR	Crowned lemur	M	2003-11-01	captive	NA	NA	6601	Sesostris	ECOR	Crowned lemur	1994-05-30	6597	Amenhotep	ECOR	Crowned lemur	1994-05-05
6827	208	Marcus Aurelius	PCOQ	Coquerel's sifaka	M	2004-02-16	captive	1	NA	6538	Drusilla	PCOQ	Coquerel's sifaka	1993-04-06	6518	Julian	PCOQ	Coquerel's sifaka	1993-03-04
6828	209	Anastasia	PCOQ	Coquerel's sifaka	F	2004-02-18	captive	1	NA	6723	Livia Ii	PCOQ	Coquerel's sifaka	1998-01-31	6650	Gordian	PCOQ	Coquerel's sifaka	1995-12-17
6829	167	Alley	EFLA	Blue-eyed black lemur	F	2004-03-08	captive	1	2005-05-25	6657	Foster	EFLA	Blue-eyed black lemur	1996-03-14	6039	Bogart	EFLA	Blue-eyed black lemur	1983-10-01
683	192	Bernice	CMED	Fat-tailed dwarf lemur	F	1982-07-18	captive	3	NA	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6830	3274	Nicaea	LCAT	Ring-tailed lemur	F	2004-03-18	captive	2	2011-12-22	6276	Dory	LCAT	Ring-tailed lemur	1989-03-15	6440	Aracus	LCAT	Ring-tailed lemur	1991-05-23
6831	3275	Tellus	LCAT	Ring-tailed lemur	F	2004-03-18	captive	2	NA	6276	Dory	LCAT	Ring-tailed lemur	1989-03-15	6440	Aracus	LCAT	Ring-tailed lemur	1991-05-23
6832	3278	Nebuchadrezzer	LCAT	Ring-tailed lemur	F	2004-03-26	captive	1	NA	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	6322	Hector	LCAT	Ring-tailed lemur	1989-06-07
6833	1529	Florette-C	ECOL	Collared brown lemur	M	2004-03-26	captive	1	2004-03-26	6362	Florette	ECOL	Collared brown lemur	1990-04-02	5919	Alphonse	ECOL	Collared brown lemur	1981-10-01
