year	category	rank	character_id	name	area	affiliation	image_url	description
2015	all	848	1142	Crazy	Shizuoka Prefecture	Okabe Town Chamber of Commerce	https://www.yurugp.jp//img/uploads/character/200/00001142.jpg	I love Okabe Town, which is located in Shizuoka Prefecture and is rich in greenery, Fujieda City. You should always walk in the town of Nico Nico Okabe, with a mandarin orange on your head and a tea plantation on your body! Everyone~Please treat me like this~!
2015	all	849	3020	Cook	Kanagawa Prefecture	Tokotoko Shonan	https://www.yurugp.jp//img/uploads/character/200/00003020.jpg	"This is the ""public relations person"" of the portal site ""Tokotoko Shonan"" that conveys delicious and fun information in the Shonan area! Cook = shoes, I love taking a walk in the city of Shonan! My favorite word is ""Tokoton""♪ Thank you for your support!"
2015	all	850	190	Kun one, kun yan	Saga Prefecture	Kanzaki City	https://www.yurugp.jp//img/uploads/character/200/00000190.jpg	"""Kunen One"" is the image of autumn in the famous scenic spot ""Kunen-an"", and ""Kunenyan"" is the image of spring. The trademark is a hat and a maple cloak with a thatched roof motif. I want to make friends with people all over the country! Come to Kanzaki City, Saga Prefecture to play♪"
2015	all	851	626	Winning seeds! Kun	Chiba Prefecture	Shisui Town Board of Education	https://www.yurugp.jp//img/uploads/character/200/00000626.jpg	"The ""Bunmu both ways and the god of victory"" was created by Katsutoshi Chiba, the third lord of the National Historic Site, the remains of the Hon Sakura Castle, which formed the basis of the prosperity of Shisui Town. It is a hall made of seeds filled with hope and happiness in the body. I will continue to support everyone who works hard."
2015	all	852	2799	Hideyo-kun	Shiga Prefecture	Nagahama Tourism Association	https://www.yurugp.jp//img/uploads/character/200/00002799.jpg	"Nagahama was the place where Hideyoshi became the first daimyo to own a castle and laid the foundation for his career. ""Hideyoshi-kun"" was born with such a model of Hideyoshi. Chonmage has a horse-marked gourd that warms Nobunaga-san's sandals. Regards ☆"
2015	all	853	2733	Keck-kun	Nara Prefecture	KCC Inc.	https://www.yurugp.jp//img/uploads/character/200/00002733.jpg	I, Keck! We are supporting the children's hard work at a school in Nara! My hobbies are watching temple and Daibutsu. I want everyone to love studying♪
2015	all	854	2441	Hama no Den Chan	Kanagawa Prefecture	East Japan Railway Company Yokohama Branch	https://www.yurugp.jp//img/uploads/character/200/00002441.jpg	"The mascot character of JR East Yokohama Branch ""Hama no Den-chan""! I love children and events. I'd be happy if you wouldn't hesitate to say ""Den-chan!"" when you see it at an event such as at a station! Thank you for your support! !"
2015	all	855	179	Ishio	Ibaraki Prefecture	Stoneworker's Mizo Collection	https://www.yurugp.jp//img/uploads/character/200/00000179.jpg	"It is a granite fairy ""Ishio-san"" from Ibaraki prefecture. Yuru-chara was born with the cooperation of the University of Tsukuba, and like the Jizo-san on the roadside, he always stays solid and rarely moves."
2015	all	856	2543	Thailand Wonder☆	overseas	"""Meeting to support Taiwan"""	https://www.yurugp.jp//img/uploads/character/200/00002543.jpg	I'm cheering for the friendly country, Taiwan, right next door ☆ It's shaped like a Taiwanese island! Decorative Phalaenopsis, banana, and palm on the head, TAIWAN letters on the back ♪ The charm point is short legs (Hengchun Peninsula)! Thank you for your support☆
2015	all	857	2798	Stocchi	Tochigi Prefecture	Tochigi Prefecture Global Warming Prevention Activity Promotion Center	https://www.yurugp.jp//img/uploads/character/200/00002798.jpg	A fairy born in the valley of Oikos with a beautiful forest. We are working hard with the Tochigi children to find eco-friendly things and make them a healthy earth!
2015	all	858	2859	Korocchirokoro	Osaka Prefecture	Egg Box Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002859.jpg	Game Center VIVACE mascot character! He is a boy who is good at UFO catchers. A lucky girl who usually wins big in medal games!
2015	all	859	465	Kyotanba Ajimu-kun	Kyoto	Kyotanba Town, Kyoto Prefecture	https://www.yurugp.jp//img/uploads/character/200/00000465.jpg	Full of energy and full of curiosity. A food hero who loves food in Kyotanba. By giving delicious foods from Kyotanba Town to any bad guys, they change their minds and protect the peace of the town.
2015	all	860	1404	Buchimaru	Yamaguchi Prefecture	Yamaguchi Chamber of Commerce and Industry	https://www.yurugp.jp//img/uploads/character/200/00001404.jpg	"""Buchimaro"" is an elegant Yuru character with the motif of the Ouchi lord and the legendary fox. A popular Yuru character in Yamaguchi, which has a smooth shape and relaxed movement!"
2015	all	861	94	Horon-chan	Hokkaido	Kamishihoro Town	https://www.yurugp.jp//img/uploads/character/200/00000094.jpg	"A girl who is good at controlling hot air balloons in the skies of Kamishihoro and the fairies of the earth. I love local specialties such as beef and ice cream that are popular for hometown tax payments! !! What's more, the hot springs of ""Nukabira Gensenkyo"" in the town are so effective that your skin will be shining ☆ Please support all the gourmet and cute ""Horon-chan""♪ (≧∇≦)"
2015	all	862	2112	Nishi Noto Akari	Ishikawa Prefecture	Shiga Town	https://www.yurugp.jp//img/uploads/character/200/00002112.jpg	Japan's oldest wooden lighthouse existing on the Noto Peninsula. Call me Akari!
2015	all	862	641	Tsucchi Nokorin	Gifu Prefecture	Higashishirakawa Village Office	https://www.yurugp.jp//img/uploads/character/200/00000641.jpg	"We, ""Tsucchi"" and ""Nokorin,"" live in Higashishirakawa Village, a famous place for Mino Shirakawa tea. I'm shy, but I really want to be famous, so I'm appearing everywhere day and night! If you find one, make friends. I would be happy if you could support me!"
2015	all	864	592	Olive Shima-chan	Kagawa Prefecture	Pao Feel Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00000592.jpg	Olive Shima-chan was born from Shodoshima in Kagawa prefecture in the Seto Inland Sea. With the motif of a special product, olive, he is active on and off the island! Take a further leap from Shodoshima to the whole country! ! Please provide some support
2015	all	865	1854	Shrimp seven	Kanagawa Prefecture	Vina Walk	https://www.yurugp.jp//img/uploads/character/200/00001854.jpg	"It is the official character ""Ebi Seven"" of the shopping center ""Vina Walk"" in front of Ebina Station! Special ability is to find a lost child on Vina Walk. I'm working hard every day to liven up the Vina Walk and Ebina so please support me♪"
2015	all	865	2316	Korobou	Kanagawa Prefecture	Samukawa Stick Roller	https://www.yurugp.jp//img/uploads/character/200/00002316.jpg	"Cheerleader of Samukawa's special product ""Samkawa Stick Coro"". The sticker-like croquette and the defocused features are lovely!"
2015	all	867	3041	Anthra	Tokyo	Recruit Career Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00003041.jpg	My name is Antra and my hobby is pun. We are thinking about future employment, and are supporting “working styles that are not hired” such as starting and opening a business. But it is a loose activity. Only Yuru characters (laughs). This is the second tiger www.
2015	all	868	2890	Hagirun	Shizuoka Prefecture	Hamamatsu City Hagioka Elementary School	https://www.yurugp.jp//img/uploads/character/200/00002890.jpg	A camphor tree fairy, a symbol of Hagioka Elementary School. Celebrating the 80th anniversary of the foundation, it was born from the ideas of local people and original drawings of children. The ribbon is a school butterfly, Aossia swallowtail, and the clothes are children's old clothes. We will watch and raise children.
2015	all	869	2572	Yuzutaro	Fukushima Prefecture	Naraha Town, Fukushima Prefecture	https://www.yurugp.jp//img/uploads/character/200/00002572.jpg	"""Yuzu Taro"" was born as a character to promote Naraha Town, the northern limit of Yuzu. As he loves festivals, he wears a happi coat. I love taking a bath at the Shiokazeso hot spring. My dream is to become a good Yuzu that everyone knows about in the future."
2015	all	870	2794	Kuri-chan	Shiga Prefecture	Ritto City, Shiga Prefecture	https://www.yurugp.jp//img/uploads/character/200/00002794.jpg	"Kurito, a mascot character from Ritto City, Shiga Prefecture. I love to make everyone happy and cheerful with a smile. Please say ""I'm Kururi"". Is it really going to happen? !"
2015	all	871	3081	Sayama Bu-tea,	Saitama	BOOCHA project	https://www.yurugp.jp//img/uploads/character/200/00003081.jpg	"Sayama tea messenger ""Sayama Bu-cha"" is tea ♪ Pig-type robo tea specializing in singing, dancing, sewing and making goods! Special skill: 200-degree spread, Udon cat, a pet that has grown huge this year # Nyacha is nice brown ☆ Nyacha is... Number of characters"
2015	all	872	493	Gensuke	Nagano Prefecture	Non-profit organization Won	https://www.yurugp.jp//img/uploads/character/200/00000493.jpg	In Shiojiri City, Nagano Prefecture, we are supporting everyone in the area so that children can shine brighter. I'm enjoying the dishes and kendama with the children~! Let's all play together! Gengen! !
2015	all	873	1471	Nayorou	Hokkaido	Sales Strategy Division, Sales Strategy Office, Nayoro City, Hokkaido	https://www.yurugp.jp//img/uploads/character/200/00001471.jpg	"""Nayaro"" loves toys and stars. I love it too much and my head is rice and my body is like a mirror! ! I have a telescope in my hand and watch the beautiful starry sky of Nayoro every day. ""Everyone is good at Nayoro."""
2015	all	873	1315	Natsumi-chan	Tottori prefecture	Hokuei Town	https://www.yurugp.jp//img/uploads/character/200/00001315.jpg	"It is a mascot character of the brand ""Watermelon"", which is famous for Hokuei-cho. As a character who is well-loved and loved by everyone, he promotes Daiei watermelon not only in Hokuei town but also outside the town."
2015	all	875	2008	Kurarin	Miyagi Prefecture	Murata Town Tourist Products Association	https://www.yurugp.jp//img/uploads/character/200/00002008.jpg	"""Kurarin"" is a favorite of Murata, the kura town! It is a loose character that is full of the charm of Murata Town. The beans are ears, the tail is safflower, and the corn ""Arai"" pochette is lowered. Rin trying hard to reach the upper rank♪"
2015	all	876	175	Morley	Aomori Prefecture	Aomori Railway Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00000175.jpg	A blue-colored tree suddenly born in a green forest. I was worried that the colors were different from the surroundings, but I was confident when I met an employee of Aomori Railway! Since we will celebrate the 15th anniversary of the Aomori Railway Line in December this year, Morley will do our best to help PR!
2015	all	877	1327	Yoshita	Niigata Prefecture	Ojiya Tourism Association	https://www.yurugp.jp//img/uploads/character/200/00001327.jpg	"Ojiya city image character ""Yoshita-kun"". Yoshiter! The motif is the ""nationally designated important intangible folk cultural property Ojiya and the corner of the cow"" that begins with the shout of. Energize with your favorite ""Ojiya Hegi Soba""! The feature is that it is not loose! !"
2015	all	877	74	Mukipanda	Tottori prefecture	Oyama Town	https://www.yurugp.jp//img/uploads/character/200/00000074.jpg	"The panda wears a panda and runs eastward and west to promote tourism in Daisencho with the catchphrase ""♪ even if it is peeled, even if it is peeled, Mukipanda"". My favorite food is broccoli, which is a specialty of Oyama Town, and the stems are delicious."
2015	all	879	3025	Mamo Run	Niigata Prefecture	Niigata Bar Association	https://www.yurugp.jp//img/uploads/character/200/00003025.jpg	"A character of the Niigata Bar Association with a white kangaroo motif. I always want to help everyone with my big ears and kind heart. Happi and Lara in the stomach pocket are always together. ""Everyone support me, Lou?"""
2015	all	880	1910	Hiro	Hiroshima Prefecture	Hiroshima Bank, Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001910.jpg	"Born in Hiroshima and raised in Hiroshima. A friend of the popular ""Red Panda"" at the Asa Zoological Park in Hiroshima City. The charm point is a charming smile and a nice tail. I am a genuine Hiroshima kid who loves delicious local food. I am an enthusiastic fan of Hiroshima Toyo Carp, Sanfrecce Hiroshima and the Hiroshima Symphony Orchestra! I'm working hard every day so that everyone in my favorite region of Hiroshima can enjoy it♪"
2015	all	881	997	Atsuno	Hokkaido	Rebun Town	https://www.yurugp.jp//img/uploads/character/200/00000997.jpg	“Atsumon” is a fairy of the natural monument “Leven Atmorisou”, which is an endemic species of Rebun Island, and has a seed of happiness in its heart. Personality is a leisurely person and I love the nature of Rebun Island, the people who live on Rebun Island, and the people who visit Rebun Island.
2015	all	882	3033	Inoshishi	Tokyo	Environmental Management Center Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00003033.jpg	"Environmental management center (English name: ECC) official character ""Inoshisshi"". It's similar to ECC, isn't it? Ask about anything about the environment."
2015	all	883	1365	Patasaki	Miyagi Prefecture	Osaki City, Miyagi Prefecture	https://www.yurugp.jp//img/uploads/character/200/00001365.jpg	Miyagi Osaki is the Public Relations Minister of the Soft Republic! Osaki City, where my fellow Magan flies, is full of nature! Pack the charms of hot springs and delicious food in a rucksack and fly around Japan!
