year	category	rank	character_id	name	area	organization	image_url	name_english	area_english	organization_english
2015	all	1161	2513	米こめくん	（青森県）	田舎館村	https://www.yurugp.jp//img/uploads/character/200/00002513.jpg	Rice rice	(Aomori Prefecture)	Inakadate Village
2015	all	1162	923	たまぢぃ	（香川県）	高松田町商店街振興組合	https://www.yurugp.jp//img/uploads/character/200/00000923.jpg	Tamaji	(Kagawa Prefecture)	Takamatsuda Town Shopping District Promotion Association
2015	all	1163	1253	てんにょん	（大阪府）	高石商工会議所	https://www.yurugp.jp//img/uploads/character/200/00001253.jpg	Tennyon	(Osaka Prefecture)	Takaishi Chamber of Commerce
2015	all	1164	909	いっちー	（岡山県）	農マル園芸	https://www.yurugp.jp//img/uploads/character/200/00000909.jpg	Itchi	(Okayama Prefecture)	Agricultural gardening
2015	all	1165	713	カッピー・志木あらちゃん	（埼玉県）	志木市商工会	https://www.yurugp.jp//img/uploads/character/200/00000713.jpg	Kappie Akira Shiki	(Saitama)	Shiki City Chamber of Commerce
2015	all	1165	59	よしみん	（埼玉県）	ゆる玉応援団よしみんサポート委員会	https://www.yurugp.jp//img/uploads/character/200/00000059.jpg	Yoshimin	(Saitama)	Yurutama Support Group Yoshimin Support Committee
2015	all	1167	2933	いえってぃ君	（東京都）	株式会社ietty	https://www.yurugp.jp//img/uploads/character/200/00002933.jpg	Eitei-kun	(Tokyo)	Ietty Co., Ltd.
2015	all	1168	319	おうみん	（滋賀県）	おうみ冨士農業協同組合	https://www.yurugp.jp//img/uploads/character/200/00000319.jpg	Omin	(Shiga Prefecture)	Oumi Fuji Agricultural Cooperative
2015	all	1168	3089	オッサくん	（千葉県）	市原市	https://www.yurugp.jp//img/uploads/character/200/00003089.jpg	Ossa-kun	(Chiba Prefecture)	Ichihara
2015	all	1170	2299	にゃかつがわ君	（岐阜県）	中津川	https://www.yurugp.jp//img/uploads/character/200/00002299.jpg	NAKATSUGAWA	(Gifu Prefecture)	Nakatsugawa
2015	all	1171	1262	なんじゃもん	（千葉県）	神崎町	https://www.yurugp.jp//img/uploads/character/200/00001262.jpg	What is it	(Chiba Prefecture)	Kanzaki Town
2015	all	1172	1203	井戸っこ（しすいちゃん）	（千葉県）	千葉県酒々井町	https://www.yurugp.jp//img/uploads/character/200/00001203.jpg	Iidokko (Shisui)	(Chiba Prefecture)	Shisui Town, Chiba Prefecture
2015	all	1173	2382	あおだまくん	（島根県）	株式会社 クロレラサプライ	https://www.yurugp.jp//img/uploads/character/200/00002382.jpg	Aoda-kun	(Shimane Prefecture)	Chlorella Supply Co., Ltd.
2015	all	1173	680	シロにゃん	（静岡県）	かんなみ猫おどり実行委員会	https://www.yurugp.jp//img/uploads/character/200/00000680.jpg	White Nyan	(Shizuoka Prefecture)	Kannami Cat Dance Executive Committee
2015	all	1173	2147	カツマルくん	（神奈川県）	神奈川県川崎競馬組合	https://www.yurugp.jp//img/uploads/character/200/00002147.jpg	Katsumaru	(Kanagawa Prefecture)	Kanagawa Kawasaki Horse Racing Association
2015	all	1173	1360	しぶざるくん	（長野県）	渋温泉旅館組合	https://www.yurugp.jp//img/uploads/character/200/00001360.jpg	Shibuzaru-kun	(Nagano Prefecture)	Shibu Onsen Inn Association
2015	all	1177	3087	ふくちゃん	（大阪府）	四條畷警察署管内事業場防犯協会	https://www.yurugp.jp//img/uploads/character/200/00003087.jpg	Fuku-chan	(Osaka Prefecture)	Shijonawate police station jurisdiction workplace crime prevention association
2015	all	1178	1606	すわポン	（愛知県）	すわポン商店会	https://www.yurugp.jp//img/uploads/character/200/00001606.jpg	Suwapon	(Aichi Prefecture)	Suwapon Store Association
2015	all	1178	2790	ケンイチ君	（埼玉県）	株式会社東洋　エブリデイゴールドラッシュ	https://www.yurugp.jp//img/uploads/character/200/00002790.jpg	Kenichi	(Saitama)	Toyo Everyday Gold Rush
2015	all	1180	2704	さるっぷ	（北海道）	猿払村（猿払村観光協会）	https://www.yurugp.jp//img/uploads/character/200/00002704.jpg	Salupp	(Hokkaido)	Sarufutsu Village (Sarufutsu Village Tourism Association)
2015	all	1181	2527	ウサパラくん	（北海道）	喜茂別町	https://www.yurugp.jp//img/uploads/character/200/00002527.jpg	Usapara-kun	(Hokkaido)	Kimobetsu Town
2015	all	1182	2102	はまにゃん	（神奈川県）	自衛隊神奈川地方協力本部	https://www.yurugp.jp//img/uploads/character/200/00002102.jpg	Hamanyan	(Kanagawa Prefecture)	SDF Kanagawa Regional Cooperation Headquarters
2015	all	1183	2149	ヤマネくん	（神奈川県）	株式会社　山根工務店	https://www.yurugp.jp//img/uploads/character/200/00002149.jpg	Dormouse	(Kanagawa Prefecture)	Yamane Co., Ltd.
2015	all	1184	2491	ハートちゃん	（大阪府）	社会福祉法人　泉大津市社会福祉協議会	https://www.yurugp.jp//img/uploads/character/200/00002491.jpg	Heart	(Osaka Prefecture)	Izumiotsu City Social Welfare Council
2015	all	1184	1395	石ころ多	（福島県）	山橋地区まちづくり委員会	https://www.yurugp.jp//img/uploads/character/200/00001395.jpg	Stones	(Fukushima Prefecture)	Yamabashi district town development committee
2015	all	1186	2223	のまっキー	（愛知県）	愛知県美浜町観光協会	https://www.yurugp.jp//img/uploads/character/200/00002223.jpg	No maki key	(Aichi Prefecture)	Aichi Prefecture Mihama Town Tourism Association
2015	all	1187	2714	めぐろン	（東京都）	株式会社クロア	https://www.yurugp.jp//img/uploads/character/200/00002714.jpg	Meguro	(Tokyo)	Croix Co., Ltd.
2015	all	1188	2957	はこジ郎	（神奈川県）	箱根ジオパーク推進協議会	https://www.yurugp.jp//img/uploads/character/200/00002957.jpg	Hakojiro	(Kanagawa Prefecture)	Hakone Geopark Promotion Council
2015	all	1188	2279	アブナイカモ	（東京都）	消費者庁	https://www.yurugp.jp//img/uploads/character/200/00002279.jpg	Abu Neikamo	(Tokyo)	Consumer Affairs Agency
2015	all	1190	728	ヒスイ太郎	（富山県）	木曽義仲・巴と宮崎太郎あさひ塾	https://www.yurugp.jp//img/uploads/character/200/00000728.jpg	Taro Jade	(Toyama Prefecture)	Yoshinaka Kiso, Tomoe and Taro Miyazaki Asahi Cram School
2015	all	1190	495	ゆらの助	（和歌山県）	由良町	https://www.yurugp.jp//img/uploads/character/200/00000495.jpg	Yuranosuke	(Wakayama Prefecture)	Yura Town
2015	all	1192	2713	賀亜寿欲江（欲江さん）	（佐賀県）	頼れる質屋さん。ガージュ／株式会社髙山質店	https://www.yurugp.jp//img/uploads/character/200/00002713.jpg	Kaa Jie (Mr. Yoshie)	(Saga Prefecture)	A pawn shop you can rely on. Gurju / Takayama Pawn Shop Co., Ltd.
2015	all	1193	1651	えこた	（愛媛県）	愛媛県立松山南高等学校砥部分校	https://www.yurugp.jp//img/uploads/character/200/00001651.jpg	Ecota	(Ehime Prefecture)	Ehime Prefectural Matsuyama Minami High School Tobe School
2015	all	1193	1289	みつけたろう	（石川県）	珠洲市観光交流課	https://www.yurugp.jp//img/uploads/character/200/00001289.jpg	I would have found	(Ishikawa Prefecture)	Zhuzhou City Light Exchange Class
2015	all	1195	1730	アイチタルオ大王	（愛知県）	公益社団法人愛知県漬物協会	https://www.yurugp.jp//img/uploads/character/200/00001730.jpg	Aichi Taroo the Great	(Aichi Prefecture)	Aichi Pickles Association
2015	all	1196	2721	よしむねさま＆こまつなっち	（東京都）	新小岩ルミエール商店街	https://www.yurugp.jp//img/uploads/character/200/00002721.jpg	Yoshimune-sama & Komatsunachi	(Tokyo)	Shin Koiwa Lumiere Shopping Street
2015	all	1196	246	チキなん番長	（宮崎県）	一般社団法人延岡観光協会	https://www.yurugp.jp//img/uploads/character/200/00000246.jpg	Chiki No Bancho	(Miyazaki Prefecture)	Nobeoka Tourism Association
2015	all	1198	1476	べにまる	（長崎県）	オレンジクローバー	https://www.yurugp.jp//img/uploads/character/200/00001476.jpg	Benimaru	(Nagasaki Prefecture)	Orange clover
2015	all	1199	893	ゆきとのくん	（茨城県）	古河商工会議所	https://www.yurugp.jp//img/uploads/character/200/00000893.jpg	Yukino-kun	(Ibaraki Prefecture)	Furukawa Chamber of Commerce
2015	all	1199	2766	伊勢とりぃ	（三重県）	一般社団法人伊勢青年会議所	https://www.yurugp.jp//img/uploads/character/200/00002766.jpg	Isetori	(Mie Prefecture)	General Incorporated Association Ise Junior Chamber
2015	all	1199	662	ハサップくん	（北海道）	北海道保健福祉部健康安全局食品衛生課	https://www.yurugp.jp//img/uploads/character/200/00000662.jpg	Hassap	(Hokkaido)	Food Hygiene Division, Health and Safety Bureau, Ministry of Health and Welfare, Hokkaido
2015	all	1202	295	一休さん	（京都府）	(一社）京田辺市観光協会	https://www.yurugp.jp//img/uploads/character/200/00000295.jpg	Ikkyu	(Kyoto)	(No company) Kyotanabe City Tourism Association
2015	all	1202	2393	みさきちゃん	（鹿児島県）	南大隅町	https://www.yurugp.jp//img/uploads/character/200/00002393.jpg	Misaki-chan	(Kagoshima prefecture)	Minamiosumi Town
2015	all	1202	2963	PATちゃん	（富山県）	とやま世界こども舞台芸術祭実行委員会	https://www.yurugp.jp//img/uploads/character/200/00002963.jpg	PAT-chan	(Toyama Prefecture)	Toyama World Children's Performing Arts Festival Executive Committee
2015	all	1205	102	まっくん・あゆみん	（埼玉県）	東松山市	https://www.yurugp.jp//img/uploads/character/200/00000102.jpg	Mackun/Ayumi	(Saitama)	Higashi Matsuyama
2015	all	1206	2109	なかうみちゃん	（島根県）	認定NPO法人自然再生センター	https://www.yurugp.jp//img/uploads/character/200/00002109.jpg	Nakaumi-chan	(Shimane Prefecture)	Certified NPO Nature Restoration Center
2015	all	1207	752	ふさだ だしお	（千葉県）	千葉県我孫子市	https://www.yurugp.jp//img/uploads/character/200/00000752.jpg	Dashio Fusada	(Chiba Prefecture)	Abiko City, Chiba Prefecture
2015	all	1208	1912	ティーナ	（三重県）	三重県度会町	https://www.yurugp.jp//img/uploads/character/200/00001912.jpg	Tina	(Mie Prefecture)	Mie Prefecture Dokai Town
2015	all	1209	754	チャリ太	（神奈川県）	茅ヶ崎市商店会連合会	https://www.yurugp.jp//img/uploads/character/200/00000754.jpg	Charita	(Kanagawa Prefecture)	Chigasaki City Store Association
2015	all	1210	1855	かぐらっき～	（北海道）	東神楽町	https://www.yurugp.jp//img/uploads/character/200/00001855.jpg	Kaguraki~	(Hokkaido)	Higashi Kagura Town
2015	all	1211	2819	にしぞう	（東京都）	株式会社浜商不動産	https://www.yurugp.jp//img/uploads/character/200/00002819.jpg	Cry	(Tokyo)	Hamasho Real Estate Co., Ltd.
2015	all	1212	829	ハネトン	（青森県）	青森市	https://www.yurugp.jp//img/uploads/character/200/00000829.jpg	Honeyton	(Aomori Prefecture)	Aomori City
2015	all	1213	2824	ハモシロー	（大分県）	杵築市商工会	https://www.yurugp.jp//img/uploads/character/200/00002824.jpg	Hamoshiro	(Oita Prefecture)	Kitsuki City Chamber of Commerce
2015	all	1214	2885	0.6票くんとしんさ君	（東京都）	NPO法人一人一票実現国民会議	https://www.yurugp.jp//img/uploads/character/200/00002885.jpg	0.6 votes	(Tokyo)	NPO corporation one vote realization national conference
2015	all	1215	2519	アマリン	（岩手県）	一般社団法人久慈市観光物産協会	https://www.yurugp.jp//img/uploads/character/200/00002519.jpg	Amarin	(Iwate Prefecture)	Kuji City Tourism Products Association
2015	all	1215	2832	豊島区PRキャラクター「としま ななまる」「そめふくちゃん」	（東京都）	豊島区	https://www.yurugp.jp//img/uploads/character/200/00002832.jpg	Toshima City PR character “Tomashima Nanamaru” “Somefuku-chan”	(Tokyo)	Toshima ward
2015	all	1217	1640	フクちゃん・サキちゃん	（兵庫県）	福崎町	https://www.yurugp.jp//img/uploads/character/200/00001640.jpg	Fuku and Saki	(Hyogo prefecture)	Fukusaki Town
2015	all	1218	1340	ベジ太くん	（群馬県）	佐波伊勢崎農業協同組合	https://www.yurugp.jp//img/uploads/character/200/00001340.jpg	Vegeta	(Gunma Prefecture)	Sawa Isesaki Agricultural Cooperative
2015	all	1219	303	さらさちゃん	（滋賀県）	マキノ高原観光株式会社	https://www.yurugp.jp//img/uploads/character/200/00000303.jpg	Sarasa-chan	(Shiga Prefecture)	Makino Kogen Tourism Co., Ltd.
2015	all	1220	550	コッコロ	（熊本県）	熊本県環境生活部県民生活局人権同和政策課	https://www.yurugp.jp//img/uploads/character/200/00000550.jpg	Kokkoro	(Kumamoto Prefecture)	Human Rights Dowa Policy Division, Prefectural Life Bureau, Kumamoto Prefecture
2015	all	1220	1270	シートンくん	（愛知県）	名古屋港シートレインランド	https://www.yurugp.jp//img/uploads/character/200/00001270.jpg	Seaton	(Aichi Prefecture)	Nagoya Port Seat Rain Land
2015	all	1222	2398	秋歩くん	（秋田県）	秋北バス株式会社	https://www.yurugp.jp//img/uploads/character/200/00002398.jpg	Do you walk in autumn	(Akita)	Akikita Bus Co., Ltd.
2015	all	1223	1533	すずむしの里松川村マスコットキャラクターりん太、リンリン	（長野県）	松川村	https://www.yurugp.jp//img/uploads/character/200/00001533.jpg	Suzumushi no Sato Matsukawamura mascot character Rinta, Rinrin	(Nagano Prefecture)	Matsukawa Village
2015	all	1224	2447	さっしぃ	（北海道）	札幌歯科医師会	https://www.yurugp.jp//img/uploads/character/200/00002447.jpg	Sassii	(Hokkaido)	Sapporo Dental Association
2015	all	1225	2856	みかえりちゃん	（千葉県）	鋸南町	https://www.yurugp.jp//img/uploads/character/200/00002856.jpg	Mikaeri-chan	(Chiba Prefecture)	Konan Town
2015	all	1226	1563	しず小町	（秋田県）	湯沢市ジオパーク推進協議会	https://www.yurugp.jp//img/uploads/character/200/00001563.jpg	Shizu Komachi	(Akita)	Yuzawa City Geopark Promotion Council
2015	all	1227	1226	そらっきー	（北海道）	北海道大空町	https://www.yurugp.jp//img/uploads/character/200/00001226.jpg	Sky	(Hokkaido)	Ozora Town, Hokkaido
2015	all	1228	1114	つるゴン	（埼玉県）	埼玉県 鶴ヶ島市	https://www.yurugp.jp//img/uploads/character/200/00001114.jpg	Tsurugon	(Saitama)	Tsurugashima City, Saitama Prefecture
2015	all	1229	3088	ムララ	（山形県）	山形県村山市	https://www.yurugp.jp//img/uploads/character/200/00003088.jpg	Murara	(Yamagata Prefecture)	Murayama City, Yamagata Prefecture
2015	all	1230	1361	日本酒王子　なだのん	（兵庫県）	神戸地元酒保存会	https://www.yurugp.jp//img/uploads/character/200/00001361.jpg	Sake Prince Nadanon	(Hyogo prefecture)	Kobe local sake preservation society
2015	all	1231	2686	相模原市社協　にこまる	（神奈川県）	社会福祉法人相模原市社会福祉協議会	https://www.yurugp.jp//img/uploads/character/200/00002686.jpg	Sagamihara City Shakyo Nikomaru	(Kanagawa Prefecture)	Social Welfare Corporation Sagamihara City Social Welfare Council
2015	all	1232	1368	なっぴー	（大阪府）	大阪市東住吉区役所	https://www.yurugp.jp//img/uploads/character/200/00001368.jpg	Nappy	(Osaka Prefecture)	Higashi Sumiyoshi Ward Office, Osaka City
2015	all	1233	651	なすびん	（大阪府）	華やいで大阪・南泉州観光キャンペーン推進協議会	https://www.yurugp.jp//img/uploads/character/200/00000651.jpg	Eggplant bottle	(Osaka Prefecture)	Gorgeous Osaka/Minami Senshu Tourism Campaign Promotion Council
2015	all	1234	1134	めがみちゃん	（山形県）	舟形町	https://www.yurugp.jp//img/uploads/character/200/00001134.jpg	Megami-chan	(Yamagata Prefecture)	Funagata
2015	all	1235	954	フルル	（大阪府）	大阪府立花の文化園	https://www.yurugp.jp//img/uploads/character/200/00000954.jpg	Fururu	(Osaka Prefecture)	Osaka Prefectural Flower Garden
2015	all	1236	735	うきぴー	（福岡県）	うきは市	https://www.yurugp.jp//img/uploads/character/200/00000735.jpg	Ukipi	(Fukuoka Prefecture)	Ukiha City
2015	all	1237	271	もうかりやっこ	（埼玉県）	さいたまもうかりやっこ隊	https://www.yurugp.jp//img/uploads/character/200/00000271.jpg	Alright	(Saitama)	Saitama Yukari Yako Corps
2015	all	1238	1665	こもろん	（長野県）	長野県小諸市	https://www.yurugp.jp//img/uploads/character/200/00001665.jpg	Komoron	(Nagano Prefecture)	Komoro City, Nagano Prefecture
2015	all	1239	3077	どーべるくん	（愛知県）	長久手市危険物安全協会	https://www.yurugp.jp//img/uploads/character/200/00003077.jpg	Dobel-kun	(Aichi Prefecture)	Nagakute City Dangerous Goods Safety Association
2015	all	1240	3072	うっしー	（神奈川県）	株式会社レインズインターナショナル	https://www.yurugp.jp//img/uploads/character/200/00003072.jpg	Ussy	(Kanagawa Prefecture)	Rains International Co., Ltd.
